slope,aspect,elevation,ndvi,humidity,label
1.1961825,289.82678,819.0,0.33108267,66.90308,-1
0.88742405,348.44974,824.0,0.33173594,66.90308,-1
3.0880253,59.578915,773.0,0.61997855,73.289185,-1
0.5607245,108.06723,750.0,0.41959575,73.289185,-1
2.1946988,315.46298,756.0,0.40991664,73.289185,-1
5.0024548,133.90854,917.0,0.47673553,68.91362,-1
1.6610731,116.971504,882.0,0.3354135,68.91362,-1
0.68686014,59.578915,763.0,0.3633241,67.49863,-1
0.6035439,258.92548,788.0,0.44943655,66.90308,-1
0.7558668,4.4942675,792.0,0.44171217,66.90308,-1
0.5275356,243.92628,804.0,0.36759228,66.90308,-1
0.41865382,277.9588,808.0,0.36710563,66.90308,-1
0.18691348,251.93277,842.0,0.34017494,66.90308,-1
1.1252577,90.0,758.0,0.38793755,73.289185,-1
0.29389724,306.27872,798.0,0.5803699,73.289185,-1
1.304161,267.45288,814.0,0.5844697,70.842896,-1
1.1601286,314.38232,828.0,0.57947314,70.842896,-1
2.2301486,350.83508,862.0,0.592683,70.842896,-1
2.9187825,37.464664,974.0,0.60947174,70.842896,-1
1.0094104,69.84683,861.0,0.3063661,68.91362,-1
2.4207056,332.31372,863.0,0.34008157,68.91362,-1
1.1084582,65.271576,828.0,0.347952,68.91362,-1
1.8930864,34.262608,834.0,0.31120992,68.91362,-1
0.9634401,79.60189,787.0,0.38436043,67.49863,-1
3.4317625,89.03329,808.0,0.673316,73.289185,-1
1.7414371,80.42221,752.0,0.38933954,73.289185,-1
0.60628223,17.042086,804.0,0.6000258,70.842896,-1
0.9530053,316.87408,799.0,0.6794266,70.842896,-1
2.2812123,253.77711,855.0,0.5804946,70.842896,-1
3.2629845,12.5676565,874.0,0.34984627,68.91362,-1
0.94760543,90.0,818.0,0.35143486,68.91362,-1
1.0134693,83.43192,809.0,0.40532815,67.49863,-1
0.4585814,50.800346,788.0,0.4012436,67.49863,-1
1.1961308,250.17233,780.0,0.31937277,67.49863,-1
0.8874223,11.549713,791.0,0.45931706,67.49863,-1
1.0134693,276.56808,823.0,0.30572483,66.90308,-1
1.0696468,330.11182,839.0,0.37149438,66.90308,-1
1.3232894,100.08991,771.0,0.40688542,74.47225,-1
1.4895302,159.0351,771.0,0.38341177,74.47225,-1
4.163256,160.93503,983.0,0.6261642,71.91381,-1
2.6234903,173.52298,962.0,0.604588,71.91381,-1
2.3646653,55.701153,892.0,0.31580943,69.87366,-1
4.2795224,292.245,853.0,0.3201612,69.87366,-1
2.2232537,159.74774,876.0,0.75812906,74.47225,-1
1.8209809,294.43723,819.0,0.6333438,71.91381,-1
0.4738197,90.0,935.0,0.48644736,71.91381,-1
2.7249348,92.43663,972.0,0.64588714,71.91381,-1
3.0582085,169.97145,947.0,0.5853208,71.91381,-1
2.0902612,216.49721,945.0,0.5938922,71.91381,-1
5.218807,288.06833,875.0,0.36366406,69.87366,-1
1.8595039,55.87951,813.0,0.30007213,68.05774,-1
0.92929864,3.6539001,800.0,0.40798202,68.05774,-1
0.89024967,93.73313,780.0,0.35903698,68.05774,-1
1.1266942,272.9488,794.0,0.3341418,68.05774,-1
0.70651364,228.97772,803.0,0.32350865,67.06067,-1
0.5950967,95.58983,854.0,0.32534656,67.06067,-1
1.0476437,286.0591,768.0,0.3516238,74.47225,-1
2.7598174,52.507675,910.0,0.62070084,71.91381,-1
4.0369186,196.15865,943.0,0.45329505,69.87366,-1
2.3778439,167.05325,905.0,0.35114118,69.87366,-1
4.200072,7.2782025,848.0,0.34909415,69.87366,-1
0.9996181,230.36989,783.0,0.3092403,68.05774,-1
0.08287484,225.61581,804.0,0.38319263,68.05774,-1
0.7627945,351.0668,802.0,0.4319102,67.06067,-1
0.6619139,15.570693,841.0,0.43206307,67.06067,-1
0.9636795,233.02454,776.0,0.6394705,74.47225,-1
4.904162,269.3244,866.0,0.62040544,71.91381,-1
2.1470857,183.1611,923.0,0.44813585,69.87366,-1
0.97659147,65.4515,803.0,0.3085509,68.05774,-1
0.4227056,343.7265,809.0,0.33667433,68.05774,-1
1.6669489,95.98659,824.0,0.6923925,74.47225,-1
2.4378364,84.54541,789.0,0.5099992,74.47225,-1
0.7720694,274.30563,775.0,0.61011684,74.47225,-1
2.1112728,252.42915,817.0,0.583575,71.91381,-1
5.3881254,310.8691,985.0,0.67877316,71.91381,-1
0.5606668,71.93085,916.0,0.59348154,69.87366,-1
1.0651,250.94273,879.0,0.379027,69.87366,-1
2.0261424,83.4314,838.0,0.2905082,68.05774,-1
1.1385012,81.21491,815.0,0.28818887,68.05774,-1
0.595068,275.5901,776.0,0.4474831,68.05774,-1
0.6034777,258.92426,812.0,0.35467595,67.06067,-1
1.271836,111.38093,800.0,0.62072194,74.47225,-1
5.0007634,119.0532,999.0,0.6487473,71.91381,-1
4.5006104,142.83711,965.0,0.5847573,71.91381,-1
0.1868915,71.93057,899.0,0.54765964,69.87366,-1
0.58421713,322.53848,867.0,0.36968958,69.87366,-1
0.8901921,93.73337,807.0,0.31486496,68.05774,-1
0.7785566,98.56335,800.0,0.29792422,68.05774,-1
0.50469375,69.84473,785.0,0.4046492,68.05774,-1
0.4145675,90.0,782.0,0.47044045,68.05774,-1
0.48776624,283.74982,777.0,0.45019776,68.05774,-1
1.1988071,336.72354,867.0,0.3908637,67.06067,-1
1.0933062,25.677458,773.0,0.5060417,74.47225,-1
6.436871,302.5519,838.0,0.6607337,71.91381,-1
0.5826793,354.16653,906.0,0.6454461,71.91381,-1
3.5525775,303.64697,910.0,0.7017445,71.91381,-1
4.241997,330.80692,976.0,0.5822518,71.91381,-1
4.0705385,81.002785,949.0,0.65206563,69.87366,-1
0.75586617,175.5064,889.0,0.4547123,69.87366,-1
1.3184878,116.07702,883.0,0.3481874,69.87366,-1
2.838217,151.34465,843.0,0.40188634,68.05774,-1
1.165238,354.16653,821.0,0.34714177,67.06067,-1
0.7810752,332.9406,825.0,0.60336655,67.06067,-1
1.2556025,277.95993,841.0,0.34719825,67.06067,-1
3.4546285,276.73727,869.0,0.63989097,71.91381,-1
2.3420575,207.05902,857.0,0.532605,71.91381,-1
0.4495504,67.24241,866.0,0.45774826,69.87366,-1
0.8901633,93.73349,818.0,0.43873292,68.05774,-1
0.65932256,63.92261,805.0,0.41159043,68.05774,-1
0.64852995,10.522987,794.0,0.41832465,68.05774,-1
0.8331026,334.75473,832.0,0.57530355,67.06067,-1
1.2931159,60.46023,790.0,0.6484771,74.47225,-1
1.6738751,262.0398,853.0,0.57766855,71.91381,-1
5.25953,278.85117,899.0,0.68991214,71.91381,-1
5.694783,128.97853,973.0,0.619458,71.91381,-1
1.2105013,51.50487,823.0,0.37966254,68.05774,-1
0.58123094,66.4893,796.0,0.25875944,68.05774,-1
0.53298336,90.0,791.0,0.3226634,68.05774,-1
0.7046981,317.7569,803.0,0.28848612,68.05774,-1
0.88741714,348.45193,836.0,0.4686604,67.06067,-1
0.8600214,331.18442,839.0,0.4387126,67.06067,-1
1.9267143,233.0223,865.0,0.32133564,67.06067,-1
0.4143432,225.61256,803.0,0.63699013,74.47225,-1
0.2603701,332.94174,786.0,0.5808951,74.47225,-1
1.2555426,262.03967,791.0,0.67877334,71.91381,-1
2.3088353,76.947624,987.0,0.6833291,71.91381,-1
1.7640266,214.78761,859.0,0.3593755,69.87366,-1
0.7486149,320.74118,817.0,0.37325698,68.05774,-1
0.88586277,23.64547,857.0,0.35943598,67.06067,-1
1.3753617,129.20467,826.0,0.66285294,74.47225,-1
1.2679214,16.271734,801.0,0.5468541,74.47225,-1
2.5186815,194.97926,818.0,0.6379805,71.91381,-1
8.956853,300.0458,873.0,0.69331825,71.91381,-1
4.039063,146.20471,919.0,0.67130464,71.91381,-1
6.63756,190.74992,926.0,0.64803904,71.91381,-1
3.4242337,183.96202,940.0,0.63176686,71.91381,-1
1.5347378,74.67274,875.0,0.31734085,68.05774,-1
3.2247207,333.8782,880.0,0.2867033,67.06067,-1
1.3972911,62.854168,861.0,0.32467392,67.06067,-1
1.1811312,326.53436,787.0,0.67569447,74.47225,-1
1.5358206,334.90985,810.0,0.66772944,74.47225,-1
1.974828,261.56372,962.0,0.6857587,71.91381,-1
3.0188582,151.94244,963.0,0.6479426,71.91381,-1
3.367243,104.94742,932.0,0.41314143,69.87366,-1
1.2930683,60.459034,899.0,0.38736796,69.87366,-1
1.7183975,204.41975,856.0,0.3573581,69.87366,-1
1.6079257,96.20731,812.0,0.34774837,68.05774,-1
0.6629201,314.38837,811.0,0.3782208,68.05774,-1
0.92293286,324.7302,844.0,0.44869745,67.06067,-1
1.2910869,105.625404,860.0,0.6745075,74.47225,-1
1.4981627,278.9015,815.0,0.6118571,71.91381,-1
5.138492,269.35535,891.0,0.64961594,71.91381,-1
1.2438191,221.79254,880.0,0.6758915,71.91381,-1
1.4030998,248.1761,958.0,0.6982305,71.91381,-1
2.2447796,140.74254,879.0,0.42720923,69.87366,-1
1.4725062,145.74345,890.0,0.3432415,68.05774,-1
0.6219829,318.20746,796.0,0.40904513,68.05774,-1
0.68673575,300.4272,802.0,0.34669223,68.05774,-1
0.6066556,298.5386,813.0,0.36056215,68.05774,-1
0.78740317,317.40433,821.0,0.3238291,68.05774,-1
1.7797248,86.26614,819.0,0.7323102,74.47225,-1
1.8454014,116.07959,921.0,0.57562315,71.91381,-1
0.87817854,289.2701,913.0,0.3952551,69.87366,-1
1.1914783,122.350586,891.0,0.4344641,69.87366,-1
1.001242,169.78087,849.0,0.338509,69.87366,-1
2.407069,344.3086,866.0,0.35718104,67.06067,-1
4.957064,345.50824,875.0,0.3989157,67.06067,-1
0.73838073,298.10034,792.0,0.7085599,74.47225,-1
1.0288665,163.27708,821.0,0.6202342,74.47225,-1
2.1621816,298.8391,819.0,0.59451634,74.47225,-1
1.8105704,54.822895,846.0,0.6696049,74.47225,-1
2.0314884,176.65926,897.0,0.34661984,69.87366,-1
1.5069733,195.96205,896.0,0.35446703,69.87366,-1
1.5172516,186.72238,829.0,0.44928408,68.05774,-1
0.95716983,345.67386,825.0,0.29413152,68.05774,-1
3.1060867,329.0533,842.0,0.34926528,68.05774,-1
2.3819523,355.7253,862.0,0.34115365,67.06067,-1
2.3980873,330.42474,856.0,0.6890246,74.47225,-1
2.6350253,81.14786,831.0,0.72392935,74.47225,-1
1.2679135,196.2705,806.0,0.7018384,74.47225,-1
1.8244724,157.08643,876.0,0.37558973,69.87366,-1
0.1318563,63.91968,802.0,0.37274182,68.05774,-1
0.64852715,10.521654,804.0,0.3420242,68.05774,-1
1.9268317,172.94156,1010.0,0.35487962,67.06067,-1
0.3737188,71.92756,799.0,0.6984111,74.47225,-1
1.5794656,17.448309,843.0,0.6440311,71.91381,-1
0.7128967,265.33618,898.0,0.7067078,71.91381,-1
0.58003724,134.39069,875.0,0.49290428,69.87366,-1
0.6363583,123.12991,853.0,0.40036967,69.87366,-1
0.48768422,76.24783,833.0,0.42123607,69.87366,-1
0.33145747,45.60931,808.0,0.43387076,68.05774,-1
0.73836213,61.8989,810.0,0.34648797,68.05774,-1
3.7699044,221.20442,942.0,0.37281945,67.06067,-1
1.3060291,158.7369,901.0,0.39930996,67.06067,-1
1.8205895,114.442825,836.0,0.6360525,74.47225,-1
1.9280063,300.72617,835.0,0.59403116,74.47225,-1
0.88741195,348.45358,843.0,0.58276176,74.47225,-1
0.8781279,250.72873,887.0,0.6796257,71.91381,-1
0.68669444,120.42921,883.0,0.477757,69.87366,-1
2.2972107,10.389388,842.0,0.35827392,69.87366,-1
1.1914233,302.35226,817.0,0.369337,68.05774,-1
3.0432315,287.72717,916.0,0.37259883,68.05774,-1
3.7427118,188.1744,919.0,0.33650517,67.06067,-1
2.196107,133.3109,884.0,0.32727048,67.06067,-1
1.476442,298.10187,810.0,0.68653685,74.47225,-1
1.1485298,281.64572,876.0,0.6424228,71.91381,-1
0.5796621,-0.0,948.0,0.63405967,71.91381,-1
1.4353418,304.42245,845.0,0.38593498,69.87366,-1
3.8653252,346.7362,874.0,0.3281267,69.87366,-1
5.3752155,-0.0,875.0,0.3038797,69.87366,-1
1.2725308,303.13077,815.0,0.31632006,68.05774,-1
2.5516596,357.34164,824.0,0.38851997,68.05774,-1
2.780917,358.7809,868.0,0.31687185,68.05774,-1
0.67412263,104.949036,893.0,0.46629182,67.06067,-1
1.2621766,34.25353,863.0,0.72209895,74.47225,-1
3.0034397,99.99407,879.0,0.6998987,74.47225,-1
2.2238278,73.34601,851.0,0.7028501,74.47225,-1
1.1105223,58.53854,840.0,0.6856476,74.47225,-1
2.134727,297.4787,890.0,0.62356323,71.91381,-1
0.7125819,35.565308,856.0,0.44027352,69.87366,-1
1.720667,68.255295,939.0,0.34926003,69.87366,-1
4.68481,94.957825,888.0,0.34897956,69.87366,-1
1.1457639,335.58304,825.0,0.3034829,68.05774,-1
0.96312284,79.59843,821.0,0.32607982,68.05774,-1
4.6194,328.3722,856.0,0.33793566,68.05774,-1
1.0500084,173.52496,875.0,0.33159706,68.05774,-1
0.91141874,225.60793,897.0,0.37232068,67.06067,-1
1.3104724,212.8271,904.0,0.38249007,67.06067,-1
0.8700884,62.203835,899.0,0.3744627,67.06067,-1
1.7176915,348.0672,877.0,0.7377481,74.47225,-1
1.6805137,54.10969,830.0,0.70661026,74.47225,-1
1.1105092,301.46188,828.0,0.72255844,74.47225,-1
1.4513532,343.41028,847.0,0.6492058,74.47225,-1
1.0648535,70.93815,918.0,0.60103613,71.91381,-1
1.0604717,56.86839,875.0,0.3837462,69.87366,-1
2.3321173,19.261324,902.0,0.302016,68.05774,-1
0.70638984,228.96898,886.0,0.35956398,67.06067,-1
0.91341805,220.40422,891.0,0.37291208,67.06067,-1
2.0570507,343.27887,892.0,0.712452,74.47225,-1
2.0305867,332.2026,904.0,0.7125502,74.47225,-1
1.5848963,300.7921,827.0,0.63624126,74.47225,-1
1.969946,13.907612,906.0,0.66450113,71.91381,-1
1.6664954,275.98822,906.0,0.6631954,71.91381,-1
1.4254787,66.010216,931.0,0.6530622,71.91381,-1
1.6826733,325.74734,938.0,0.6953106,71.91381,-1
3.0925171,36.366802,882.0,0.34023577,69.87366,-1
1.2805729,354.69495,838.0,0.34730217,68.05774,-1
3.3620877,248.79779,891.0,0.3623256,68.05774,-1
2.4196117,231.499,921.0,0.38558978,68.05774,-1
0.9959377,220.83603,873.0,0.36490184,67.06067,-1
1.0197148,31.502031,872.0,0.38190106,67.06067,-1
1.1335728,117.39861,837.0,0.7270111,75.49417,-1
2.1956322,317.63632,919.0,0.44294855,71.07292,-1
0.26368716,116.08288,913.0,0.39588383,71.07292,-1
5.3761063,194.62918,856.0,0.36294866,69.39432,-1
4.372114,168.30272,868.0,0.35008118,69.39432,-1
0.6311552,214.25224,869.0,0.3353964,67.899414,-1
0.6538416,275.08618,877.0,0.38562724,67.899414,-1
1.2526126,346.33154,874.0,0.37255394,67.899414,-1
1.8117721,326.2635,887.0,0.37484872,67.899414,-1
2.1896188,90.0,911.0,0.67633796,75.49417,-1
2.6174748,174.81236,915.0,0.62505114,72.92775,-1
4.258637,316.06293,958.0,0.6743365,72.92775,-1
1.2298162,31.971521,872.0,0.30065817,71.07292,-1
0.35524172,90.0,868.0,0.33474863,71.07292,-1
1.5068253,180.0,849.0,0.36785322,69.39432,-1
0.67407185,284.9502,864.0,0.3618278,67.899414,-1
0.7473295,251.92566,898.0,0.3567975,67.899414,-1
0.8096725,30.78677,877.0,0.3754168,67.899414,-1
1.2300333,8.30155,903.0,0.33399627,67.899414,-1
2.3419244,152.94736,895.0,0.67683995,75.49417,-1
0.7347874,341.19858,827.0,0.72363216,75.49417,-1
0.59487724,275.5919,830.0,0.72069836,75.49417,-1
1.8939261,270.0,853.0,0.7212494,75.49417,-1
11.761428,315.19016,996.0,0.7105322,72.92775,-1
11.681971,44.00276,1055.0,0.6132219,71.07292,-1
1.1021056,18.801424,832.0,0.4001746,69.39432,-1
0.43034968,254.37172,877.0,0.3522331,67.899414,-1
0.6170554,286.36877,888.0,0.36455473,67.899414,-1
1.4687752,53.709774,886.0,0.42981377,67.899414,-1
2.5235462,105.9902,908.0,0.32996055,67.899414,-1
2.0387483,148.49962,880.0,0.73063964,75.49417,-1
2.1527956,165.6763,875.0,0.7194584,75.49417,-1
1.506953,15.959364,835.0,0.7419801,75.49417,-1
2.3082693,283.05563,936.0,0.67813396,72.92775,-1
7.695818,185.26505,1163.0,0.6632274,71.07292,-1
8.375124,79.306984,1082.0,0.64383096,71.07292,-1
1.8259125,48.20464,895.0,0.40149334,71.07292,-1
1.6684557,128.69748,870.0,0.36969125,71.07292,-1
0.5948677,264.40802,848.0,0.36065182,69.39432,-1
0.6866285,239.56757,865.0,0.30792153,67.899414,-1
0.48760995,103.7543,862.0,0.7235047,75.49417,-1
1.39599,355.13522,856.0,0.6997816,75.49417,-1
2.2183013,215.93526,914.0,0.6911618,72.92775,-1
1.9404876,235.43297,940.0,0.7089296,72.92775,-1
1.978173,204.7614,950.0,0.63434774,72.92775,-1
8.323127,188.52998,1033.0,0.65549797,71.07292,-1
17.09933,333.0338,1147.0,0.62120974,71.07292,-1
16.75258,54.44621,1030.0,0.5814771,71.07292,-1
7.3735633,52.986763,956.0,0.49209172,71.07292,-1
0.84149665,34.25052,905.0,0.36927477,71.07292,-1
1.2165514,67.59572,891.0,0.3083348,71.07292,-1
0.7029782,24.902733,852.0,0.32917506,69.39432,-1
0.18370567,341.19913,830.0,0.4617107,69.39432,-1
0.4698178,329.73135,834.0,0.36425453,69.39432,-1
1.716099,59.566757,857.0,0.6742701,75.49417,-1
1.4253215,265.33536,871.0,0.68378454,72.92775,-1
0.95454884,228.09094,885.0,0.6986331,72.92775,-1
0.95280355,316.88705,921.0,0.6958168,72.92775,-1
7.707786,340.37122,1026.0,0.66650707,71.07292,-1
2.2235649,106.65602,907.0,0.35443202,71.07292,-1
0.6618946,15.564701,835.0,0.3699115,69.39432,-1
0.60625863,342.96518,840.0,0.48764917,69.39432,-1
1.4773493,74.06153,903.0,0.70002025,75.49417,-1
0.3736534,71.92429,842.0,0.69650394,75.49417,-1
0.7889912,282.7325,878.0,0.6833295,72.92775,-1
2.759088,307.50397,948.0,0.6625237,72.92775,-1
0.9751197,76.24527,843.0,0.4441356,69.39432,-1
0.26035357,332.94885,854.0,0.3689392,67.899414,-1
0.5841368,322.54877,894.0,0.33334398,67.899414,-1
2.0417948,6.6573377,874.0,0.7169835,72.92775,-1
1.1607155,2.9232247,882.0,0.46355414,71.07292,-1
0.8307033,12.34437,846.0,0.37248892,69.39432,-1
0.5510992,341.19998,859.0,0.3175716,69.39432,-1
1.0770066,225.6033,885.0,0.34551224,67.899414,-1
0.7559367,203.05145,890.0,0.29617673,67.899414,-1
1.0474067,19.821863,905.0,0.3439887,67.899414,-1
0.9900438,331.42352,903.0,0.33468,67.899414,-1
1.9122398,180.0,886.0,0.7400735,75.49417,-1
1.4578365,110.96461,872.0,0.7113903,75.49417,-1
1.4057287,335.09866,861.0,0.73433304,75.49417,-1
4.6779246,318.95752,922.0,0.6868552,72.92775,-1
16.308838,212.46451,1060.0,0.6539233,72.92775,-1
0.47359753,270.0,870.0,0.3882805,67.899414,-1
0.60651964,241.45442,879.0,0.37784,67.899414,-1
0.75354296,-0.0,919.0,0.30294114,67.899414,-1
1.0079656,93.29656,895.0,0.7205053,75.49417,-1
0.64852154,349.481,859.0,0.7538171,75.49417,-1
2.3938453,254.5608,876.0,0.73318845,75.49417,-1
3.910014,34.00972,1021.0,0.67661905,72.92775,-1
10.326168,201.97942,1011.0,0.65815824,71.07292,-1
1.2763305,103.12355,919.0,0.37077117,69.39432,-1
1.9781176,5.14904,872.0,0.33282557,69.39432,-1
0.8308895,39.881096,861.0,0.44228804,69.39432,-1
0.6065121,298.54596,874.0,0.34606105,67.899414,-1
1.043312,-0.0,878.0,0.355681,67.899414,-1
1.7554655,70.72442,854.0,0.71388394,75.49417,-1
0.7045747,317.76794,853.0,0.72839487,75.49417,-1
0.41842136,277.96323,860.0,0.70444155,75.49417,-1
1.6614188,219.88065,882.0,0.7528882,75.49417,-1
2.028039,-0.0,916.0,0.4917559,71.07292,-1
0.71789384,345.67783,895.0,0.36852005,69.39432,-1
2.2797482,344.9574,894.0,0.36101845,69.39432,-1
0.8200897,8.300364,867.0,0.34189102,69.39432,-1
0.9011151,344.7661,888.0,0.38349068,67.899414,-1
0.58104163,293.51883,924.0,0.3396344,67.899414,-1
5.870261,173.65355,959.0,0.6864201,72.92775,-1
1.6494211,349.66507,930.0,0.304728,67.899414,-1
0.7055863,9.659354,899.0,0.40607837,67.899414,-1
0.9391864,337.7806,910.0,0.42085996,67.899414,-1
1.5357227,334.91766,933.0,0.3635614,67.899414,-1
1.674693,14.321719,896.0,0.7209643,72.92775,-1
3.013887,357.75076,891.0,0.37687796,69.39432,-1
0.7604216,326.98193,881.0,0.3026551,69.39432,-1
1.1681106,322.55145,923.0,0.3167515,67.899414,-1
1.3343405,177.45778,929.0,0.7155963,75.49417,-1
1.7936316,286.90436,934.0,0.7074709,72.92775,-1
3.1452258,314.39944,917.0,0.43625322,69.39432,-1
3.4918494,5.8307514,901.0,0.3127158,69.39432,-1
2.058854,9.929605,904.0,0.26778662,69.39432,-1
4.7337637,273.50232,917.0,0.33479252,69.39432,-1
1.8206128,350.64694,898.0,0.3435415,67.899414,-1
1.1831286,348.45682,900.0,0.38841066,67.899414,-1
1.9155828,278.6994,885.0,0.75024956,75.49417,-1
2.036783,253.47183,923.0,0.6780828,75.49417,-1
0.8414538,325.75375,978.0,0.6887752,72.92775,-1
1.5436553,339.81552,935.0,0.6757175,72.92775,-1
7.3097143,331.10202,966.0,0.41215274,69.39432,-1
6.940282,11.257116,988.0,0.43404165,69.39432,-1
1.7385118,-0.0,907.0,0.29090884,69.39432,-1
1.5172439,6.719912,883.0,0.71344334,75.49417,-1
1.1727215,188.70848,894.0,0.68151915,75.49417,-1
8.122286,35.38874,971.0,0.4105346,69.39432,-1
3.089776,353.40576,939.0,0.33404356,67.899414,-1
0.95351857,291.391,935.0,0.3132212,67.899414,-1
0.9495535,299.23138,858.0,0.66740674,75.49417,-1
2.0386322,211.49506,1080.0,0.67782307,71.07292,-1
7.1151285,8.567718,1100.0,0.4921286,71.07292,-1
0.9900111,331.427,965.0,0.408766,67.899414,-1
2.7239816,53.45813,948.0,0.38564172,67.899414,-1
5.171878,216.40831,991.0,0.5445545,67.899414,-1
1.9083645,311.91455,955.0,0.6533859,72.92775,-1
1.1861695,243.91093,1002.0,0.6696408,71.07292,-1
3.1939704,168.2497,1056.0,0.74557096,71.07292,-1
2.2318308,213.82645,1054.0,0.71923494,71.07292,-1
5.4213963,187.5059,1040.0,0.6474004,71.07292,-1
4.184566,123.58191,1066.0,0.57289845,69.39432,-1
0.8284385,314.4013,1108.0,0.4333584,69.39432,-1
0.7809892,207.04704,949.0,0.34659916,67.899414,-1
1.6398396,171.70056,954.0,0.43766397,67.899414,-1
2.4991713,28.254993,975.0,0.51114756,67.899414,-1
0.9442514,349.1615,884.0,0.6645183,75.49417,-1
0.31785235,111.391914,875.0,0.7385242,75.49417,-1
1.1304525,275.88568,943.0,0.6494102,72.92775,-1
0.45667636,139.60487,1042.0,0.66828763,71.07292,-1
1.5069256,164.04428,1003.0,0.6681139,71.07292,-1
6.4400687,185.77812,1029.0,0.5687249,71.07292,-1
5.1902666,81.6746,996.0,0.45961002,69.39432,-1
4.1732826,193.92738,983.0,0.5030151,69.39432,-1
7.028304,101.35889,940.0,0.4141953,69.39432,-1
1.81194,187.5058,907.0,0.4310204,69.39432,-1
1.3296565,229.16916,947.0,0.34007668,67.899414,-1
1.7487105,329.49774,957.0,0.44158086,67.899414,-1
0.803602,253.23045,885.0,0.74383175,75.49417,-1
1.0324985,102.976425,889.0,0.70603096,75.49417,-1
0.606437,298.54984,894.0,0.7334436,72.92775,-1
1.4349808,124.432335,1004.0,0.68082666,72.92775,-1
1.2414739,120.900116,1014.0,0.62565815,71.07292,-1
2.263529,153.62057,987.0,0.47499916,71.07292,-1
2.8853073,122.81944,1009.0,0.43561944,69.39432,-1
0.7178868,345.68005,874.0,0.7234848,75.49417,-1
1.0698266,347.2158,896.0,0.7324774,75.49417,-1
1.2805692,354.69675,896.0,0.66900444,75.49417,-1
4.0220313,92.47405,963.0,0.3118194,69.39432,-1
2.8287773,164.22905,1033.0,0.4716343,67.899414,-1
2.2509975,272.95078,896.0,0.70834553,75.49417,-1
1.242509,314.40314,889.0,0.7004679,75.49417,-1
0.9899929,331.42896,903.0,0.6944343,75.49417,-1
1.4692867,18.79609,897.0,0.7043033,75.49417,-1
1.0688902,337.19644,895.0,0.68524027,75.49417,-1
1.5747845,6.4725623,904.0,0.70600295,72.92775,-1
1.489398,339.04837,925.0,0.7069829,72.92775,-1
1.2228884,354.44583,927.0,0.7598203,72.92775,-1
0.9046268,281.08255,984.0,0.70954895,71.07292,-1
2.3216455,227.64032,1000.0,0.6344669,71.07292,-1
2.090239,232.42128,1026.0,0.6452727,71.07292,-1
5.9339542,173.15022,965.0,0.4219645,69.39432,-1
3.827515,183.54106,968.0,0.34163716,69.39432,-1
1.9701414,180.0,899.0,0.38949877,69.39432,-1
3.6962993,286.3735,895.0,0.45624655,67.899414,-1
3.4397745,157.78381,999.0,0.47768974,67.899414,-1
2.7449949,141.3302,1012.0,0.51183075,67.899414,-1
3.8212981,119.990715,970.0,0.53594446,67.899414,-1
1.4532353,301.22812,909.0,0.73973644,75.49417,-1
4.739113,338.04852,930.0,0.7477389,72.92775,-1
5.140695,348.0717,943.0,0.70386124,72.92775,-1
2.1527553,14.319518,947.0,0.7102246,72.92775,-1
1.7271347,159.96529,987.0,0.66156554,72.92775,-1
1.4029901,122.4811,978.0,0.732386,71.07292,-1
0.48747706,76.241875,984.0,0.69454104,71.07292,-1
0.98998934,28.570673,975.0,0.6989844,71.07292,-1
2.8692908,165.68048,974.0,0.5538693,71.07292,-1
1.5857967,128.40892,933.0,0.38352957,69.39432,-1
0.7045135,222.22656,923.0,0.5147537,69.39432,-1
3.8998706,186.08904,936.0,0.37939653,69.39432,-1
1.9004179,207.83958,930.0,0.33977655,69.39432,-1
3.230135,68.989395,927.0,0.42221335,69.39432,-1
2.2800858,146.98613,913.0,0.4685425,67.899414,-1
10.388627,347.636,992.0,0.5251758,67.899414,-1
1.3475128,255.04477,900.0,0.74352866,78.058815,-1
2.6565309,304.53708,910.0,0.7238433,78.058815,-1
5.19603,327.7308,943.0,0.745514,75.6596,-1
9.534894,353.64435,1005.0,0.7364649,75.6596,-1
6.788187,25.716127,969.0,0.7248447,75.6596,-1
4.1084704,340.68442,959.0,0.71694887,75.6596,-1
2.0610025,338.089,982.0,0.63147527,73.83593,-1
5.591265,10.949006,997.0,0.70346355,73.83593,-1
0.73476166,161.20447,849.0,0.428866,71.42027,-1
3.743264,343.48907,927.0,0.6940948,78.058815,-1
8.165029,13.319804,1120.0,0.71019703,75.6596,-1
4.1691976,9.790785,1088.0,0.65270334,75.6596,-1
4.5679297,339.56818,1096.0,0.67444223,75.6596,-1
2.790103,342.73785,1035.0,0.6598731,75.6596,-1
1.4398004,147.70502,960.0,0.66786265,73.83593,-1
2.2025003,358.4609,1017.0,0.62477666,73.83593,-1
2.8824384,216.50993,1006.0,0.66028017,73.83593,-1
1.9527986,39.51099,1020.0,0.39719078,71.42027,-1
4.2199755,46.7181,971.0,0.46455607,71.42027,-1
3.4536183,253.44142,851.0,0.4387084,69.76342,-1
4.142833,172.62558,923.0,0.4528265,69.76342,-1
1.2424684,314.40497,931.0,0.7065149,78.058815,-1
7.7286305,357.38248,974.0,0.7648835,78.058815,-1
3.3058705,164.44005,1065.0,0.6486714,75.6596,-1
4.5882792,329.01172,1031.0,0.70890105,75.6596,-1
